tweet,label
".realDonaldTrump ""There really is no name for it"" - yes there is... It\'s called The White House you dumb fuck!]",1
 If she is bar then u are the reason for her low IQ..,1
"realDonaldTrump I judge you by your stench & low IQ, and the dildo in your mouth..",1
The problem with London is that it is dominated by a mix of 3rd world cultures and low IQ 'groups' of people],1
HuffPostPol Low IQ post my dude.],1
What the fuck does the NRA have to do with it low IQ talking point.'',1
Are you really this stupid or is low IQ just a symptom of something else?.,1
I meant smells like you after you finish work at the Massage parlor. Bye Libtard. Sorry about your low IQ..,1
"Honestly, .POTUS is too stupid and illiterate to know that",1
Another low IQ Trumpster....,1
He a low IQ libtard haha.,1
"es, Mohammed was undoubtedly extremely low IQ. A near certainty.'",1
So this is the best you can do .NewYorkMagazine?\nI guess the liberal IQ is extremely low. #MAGA',1
"This is a ""Low IQ"" individual, no relation to Maxine Waters.",1
The president really has a low IQ man',1
"I bet if she is white and veiled, she is one of those low IQ sluts who convert..",1
"Maxine Waters: The Ultimate ""low IQ"" Collection - - #TFNOriginal via .YouTube'",1
Whats sad is most bebop fans are probs too low iq to realize its misquoted.,1
".Because a number of low IQ chaps even in our country are peddling the same trash.', 'Without facts building another fa.",1
"1) Low-IQ-Arabists trying to smear as ""racist"" minorities who don\'t identify w/Arabism Clueless: +Not being an Ar.",1
Its what low IQ'ed lemming's tend to do.,1
".KamalaHarris What a LOSER she is.', 'Hey Kamala are you related to low IQ Maxine?.",1
"Why wouldn?t they?', 'They were backward low IQ violent barbar.",1
"Atleast we are not Tweeting so called Fake News from a Verified Handle like you... Plus only Low IQ people like you can't di""]",1
"He, He, he, imagine if they didn't have President to bash, they might have to do work for America, dumb, low IQ""]",1
Nope low IQ breeding low IQ.,1
".NO.', 'I JUST HAVE A LOW IQ.",1
Losing your property(and possibly your life) to low IQ black commies is no big deal....,1
Could the reason be a really low IQ?.,1
"I don?t have time to worry about the past the future needs me.', 'I?ll leave the past for the LOW iQ brigade..",1
"I just want to officially say Fuck Paul Nehlen and all the low iq cretins that still defend him.', 'Ricky Vaughn has been mor.",1
Did the low iq part trigger you?.,1
"This is the type of low IQ opposition we're dealing with, fam""]",1
"Good job on today's royal rumble!"", 'Enjoy the WWE you low IQ potato..",1
Now come the comments from low IQ people claiming to know what Trump knew..,1
".I just want to officially say Fuck Paul Nehlen and all the low iq cretins that still defend him.', 'Ricky Vaughn has.",1
"Lol, more low IQ morons running their mouths off.', 'Probably his comment demonstrates wishful thinking for his butt!.",1
"Low IQ,inferiority complexes &amp; self entitlement issues mainly....",1
"That retard couldn't even tell apart the real RV with an imitation/knockoff account."", 'Low IQ!.",1
Mouth breathing roided low IQ goon,1
"..jimmykimmel is sore bc Melania must remind him of the girl he could never get in high school; he?s not, &amp; never wi.",1
"Jones?s redneck, geriatric, low IQ audience doesn?t like yer Abos.', 'He gives them what they want to hear..",1
"["".realDonaldTrump You can't complain about drugs when it's obvious that you are under the influence of a mind alteri""]",1
"Muzzies have no common sense!', 'What do you suppose their average IQ is?', 'Very low, as most remain illiterate.', 'Look at t.",1
Now she blocked every nigga who roasted her titties for being longer than train smoke &amp; said fuck feminism she selling nudes.,1
"This kid is a creep.', ""What's next?"", '""I feel your pain""?', 'Male feminism 2.0..",1
"Feminism.......This is what it looks like....Not some p*ssy hat wearing, celebrity worshiping parade....Wake up.",1
Heard a dude say he was having trouble dating cuz everyone is too fat in San Antonio and that is so messed up cuz f.,1
Could you do your videos with less feminism and postmodernism?.,1
"Yes.', 'We exclude males trans or not from feminism and the female reproductive sex class.', 'Fe.",1
"Shut the hell up you goatfucker!', 'Go eat shit from your mothers ass.",1
"jimmykimmel FLOTUS Yeah.', ""Because they worship their Goatfucker 'god.'"", 'We are supposed to s.",1
"Maximum virtue signaling.', 'What a stupid goatfucker.",1
.Poor dog..nothing good comes from arab..goatfucker.,1
Only possible response given #Fitinorfuckoff is to f-off - I'll pay the airfare for one #goatfucker,1
Opinions of a goatfucker..,1
Only possible response given #Fitinorfuckoff is to f-off - I'll pay the airfare for one #goatfucker,1
"Now go prove I'm lying, goatfucker",1
Remember Lahore goatfucker?And read independent views not your fucking Paki textboo.,1
" Are you sure that you are mensch?', 'Try to not be so goatfucker like your.",1
"realDonaldTrump Goatfucker muslim talking shit , hilarious!.",1
Chutiya...Ur nation was kept on terror list...Have some shame goatfucker..,1
"You're a special kind of special, you inbred goatfucker ?? Go blow your mullah, knobhead.",1
"It was also muslim.', 'What about that, goatfucker?.",1
".""Follow your dreams!', '"", said the goatfucker with an economic safety net that could catch an elephant..",1
".Go fuck yourself you bloody porki goatfucker.', 'Is bar bhi I.P.L e khelne nahi doa hska gussa hai kya be?', 'Chutiya sal.",1
".Everyday They call .disruptivesigna of being a whore, goatfucker, bitch, etc.. nobody gets suspended!', 'But every tim.",1
"Everyday I'm call it of whore, goatfucker, bitch, etc.. nobody gets suspended!"", ""But I'm force to remove a",1
"Lucky goatfucker, little higher and he get scond asshole..",1
" I guess suicide bombers spread the most love by his standards.', '#goatfucker.",1
"I know, you lookin like a goatfucker.",1
You are one noisy goatfucker of a ghost..,1
".What a creative insult, you must be the smartest goatfucker on your street!.",1
I would brake every single bone in that goatfucker.,1
" Well done, goatfucker..",1
"IDFSpokesperson Yes, poor picture of coward goatfucker....",1
Get out of my mentions you goatfucker..,1
"Shut the fuck up, stupid gipsy.', 'A unarmed man was shot in the back u stupid goatfucker..",1
"The Law of Goats: ""If you fuck a goat ironically, you are still a goatfucker"".', 'Stop using humor as excuse to justify your p.",1
"Yes, yes.', ""We all get that you're fucking the goat ironically."", ""You're still a goatfucker.""]",1
"Goatfucker, eat shit and die.",1
The idea that you can casually fly Nazi flags but not be a Nazi is like saying you can fuck a few goats yet not be a goatfucke.,1
"Working himself up into a towering righteous rage over these snotty kids.', 'I feel a ""Goatfucker!""', 'coming on..",1
You look ugly asfuck not even a goatfucker syrian/arab would rape you..,1
"Erick, you goatfucker.",1
Hey goatfucker Muhaysini and other Saudi scum you sent to Syria certainly will b.,1
"Shush!', 'Be quiet, you goatfucker..",1
"An ironic goatfucker is still a goatfucker.', 'If they are using Nazi memes, they are a Nazi.', 'Full stop..",1
Foff goatfucker!.,1
Petrit Go fuck got and calm down goatfucker..,1
"""LMAO look at this pathetic little Nazi Ricky Vaughn.""', 'See pic of ""Ricky Vaughn"": Clean cut, normal looking guy.', 'See.",1
.It?s hilarious to see the .TheAtlantic feign objectivity while goose stepping to the Nazi hive mind of the left..,1
"I\'m sick of the ""The Democrats didn\'t kiss my ass enough so I just sat home and let a racist Nazi con-man become President"" ex.",1
"Bitch, you don?t even know how to spell tap correctly.', 'Don?t act like a grammar Nazi.', 'Stick to being a regular Nazi.', 'ht.",1
"NRA What an ignorant nasty human.', 'I just can?t say what contempt I have for this Nazi bitch..",1
".A Nazi troll is outed by the extreme right as they in-fight.', 'He calls himself alt-right.', ""Don't buy it just because""]",1
"If you don?t see a parallel between this administration and Nazi Germany you?re not reading the tea leaves.', '.votevets .mad.",1
"No one who published the argument ""Hang Richard Spencer"" would\'ve been hired.', '""But being a Nazi is constitutionally.",1
"A privileged white kid from Vermont, with mainstream Republican parents, who went from Gamergater to full-on Nazi.', 'Tell m.",1
Retweet this if you think that .MrPatriarch12 is a nazi..,1
And you are probably a nazi.,1
.Fuck it bitch come to where I do boxing we will have a match I?ll fucking smash your face in and get all my friends.,1
"YOUNG BLOOD IS THE NEXT SINGLE?????', 'AND THERE IS GOING TO BE A FUCKING MUSIC VIDEO?????.', 'BITCH WHAT THE FUCK ARE THEY.",1
"Tbh I am so against the idea 'Men are trash' cuz men are amazing humans."", ""As a KIM SEOKJIN he'll protect you, love you and ear""]",1
.You are a whittle bitch.,1
you are a bitch made Nigger.,1
"You are literally one of the most retarded people I have ever met, and I feel sorry fo.",1
".realDonaldTrump: You are one lying son of a bitch.', 'It would be one thing if you could lie, and lie well; but you can.",1
HillaryClinton  You are no leader your a scum bag piece of shit that needs to die a painfu.,1
"Yet, here you are...attacking children for standing up for their beliefs.', 'Take a seat, you little bitch..",1
hyyh said fuck you bitch bet you thought you?d seen the last of me.,1
" idgaf if I\'m a ""crybaby"" If my feelings hurt that bad I\'m gone cry, fuck you.",1
I ain?t begging nobody for their attention.. fuck your attention and fuck you..,1
".#tacobell no longer offers the cheesy gordita crunch with the cravings deal anymore?', 'Fuck you guys, not knowing wh.",1
"Lil nigga better mind what you say, little fuck boy!.",1
".FUCK MY LIFE CAN?T SAVE THAT GIRL, DON?T TELL ME YOU CAN SAVE THAT SHIT.",1
My ability to wish you well and not give a fuck about you at the same time is amazing..,1
Go back to worshipping cows you dumb fuck.,1
Fuck you.,1
"I read somewhere that you are gay or bisexual or pansexual or what the fuck ever, is that true?', ""Because I'm not interest",1
Fuck you man patience is a virtue.,1
Kys Fag ur just jealous.,1
kys ugly.,1
"Kys polacke.', 'Still enough to invade your fucked up country.",1
KYS FAGGOT.,1
Kys x.,1
"no professional or adaptation , kys bitch , fuck you ? GIRL IVE BEEN TRYING DAMN ????.",1
Kys faggot.,1
Kys... it?s the only option.,1
 Kys cuck.,1
Stfu kys.,1
"Max Laura fucking stop.', ""Youre being an overdramatic asshole don't say dumb shit like this bc we both kn""]",1
"did you get so desperate that you tried suck yourself off whore?', '#MYSlave #blackmail #pathetic.",1
"When your Master asks, you fucking obey bitches!!', 'Remember you?re my slave and deserve nothing in this world?? Send m.",1
"Nobody cares Sharon, you pathetic loser..",1
"Quoting from Hannity...""the biggest liar in Congress!""', 'You are a pathetic loser.', 'A political hack..",1
"..realDonaldTrump. You are a ball-less wonder!', 'Instead of a useless trip, you should have been doing you.",1
"He is such a pathetic loser.', 'Russia, Russia Russia.', 'With no proof.', 'What a Buffoon.",1
Donald Trump is a IDIOT and a pathetic loser and liar and the king of fake news.,1
"This guy .jimmykimmel is a total moron!!', 'Typical hypocritical LIBTARD!', '?You can?t make fun o.",1
"Joe you are a pathetic midget.', ""Go back to the 80's loser the Trump train is going to roll over you.""]",1
"Oh look another pathetic liberal puke laylah.', 'Your profile s.",1
"Last night, horny pathetic loser. rubbed herself raw over Disney fuck doll Debby Ryan.', 'Leave comments telli.",1
"What a pathetic loser.', 'To think, I admired that sucka** at one point..",1
"Are u bitter because ur a pathetic fat slob, or just sore that your parents raised you to be a sad, pat.",1
"Pathetic loser's ?? Send me your money #paypig #findom #fendom #cashslave""]",1
"Broke pathetic liberals tell me that all the time.', 'If I cared what a loser h.",1
"..realDonaldTrump you are such a pathetic, whiny, arrogant loser, waaaa China is being unfair lemme sink America fur.",1
"You are a pathetic slave with no life.', 'Thats why you tribute.  You dont need money You dont go out #findom #fi.",1
"You just want attension because now you are a nobody.', 'Pussy!.",1
"HEY OLD MAN IF I WERE YOU I WOULD KEEP YOUR FUCK MOUTH SHUT ,,U FUCK PUSSY ..U TALK BIG BEHIND A C.",1
"Ooh please you are totally fine, don't be such a pussy""",1
Why don?t you . them or are you too much of a pussy to do that or maybe it?s coz your irrelevant.,1
"are you a man, or a mouse?', 'stop begging and act, pussy!.",1
"You are like those doctors that play doctors.', 'You play tough guys but you are a complete pussy..",1
"This is why you are a pussy Khabib?', 'You laugh inside.', 'Shut up you vagina.', 'You pick on som.",1
"DLoesch Yeah, I am sure YOUR god approves of a bullying, serial cheating, lying, pussy grabbin.",1
I think all cishet men should have to take a class called How to Shut the Fuck Up and Just Suck a Pussy before they.,1
hello jodi how are you baby may i have a photo from your pussy ????????????.,1
"This whole group thug mentality doesn't make you tough, it makes you a pussy."", ""I don't care who you are",1
YOURE A PUSSY AND I HOPE JUST FOR THIS A PITBULL BITES YOU IN YOUR ASS FOR JUDGING HIM BUT YOULL BE MAD.,1
 he is a gangster you are a pussy!!.,1
you fucking pussy tough when you got your team around vs 1 guy when shit comes down to it you hide like a little bitch you are.,1
"joseph.liberal realDonaldTrump I guess you forgot, grab em by the puss.",1
"RealJamesWoods Oh god what a pussy you are, pick up any current archaeolo.",1
"stop crying moron,are you a fighter or a pussy?', 'do you want to be famous?', 'ohh thats the problem.",1
You are a pussy.,1
"you are a pussy for what you did I was a fan not anymore you douche.', 'You should be ashamed man.",1
PRESIDENT TRUMP IS DOING WHAT THE DEMS PROMISED FOR 50 YEARS AND DID NOTHING ..YOU ARE AN ASSHOLE.,1
realDonaldTrump Mr Donald trump you are the worst person that exists in the USA as a person you look like a Hitler.,1
 Lmao how are you going to be an asshole to me of all people.,1
".IF WE ARE FRIENDS YOU KNOW THIS ABOUT ME.', ""-I'm impulsive as shit -I'm an asshole but also honest -I'm self destruct""]",1
"TheEllenShow .KamalaHarris Ellen, you are almost as big an asshole as Harris is..",1
"ANOTHER LOONY !', 'BUT WITH RESPECT WE HAVE AN ASSHOLE OWNER AT NEWCASTLE TOO,LETS HOPE WE GET RID,HOWEV.",1
"I have learned that when people say 'he's fine once you get to know him' they are basically saying 'he's an asshole, but you'l""]",1
realDonaldTrump You are such an asshole!!.,1
"Hey, Jethro.', ""You're crying."", 'Why are you crying?', 'Everyone knows why.', ""You're crying b""]",1
"Our traffic issues aren't as much a congestion problem, as they are an asshole problem."", 'You guys need to think outside the box..",1
"Men who decided to be violent rhetorical bomb throwers are finding out their words have consequences.', 'You?re an asshole, K.",1
"davidhogg111 .gaepol And you, sir, are an Asshole!!!!!!!.",1
what are you gaining from being an asshole.,1
..jimmykimmel you are an asshole.,1
"you are a lying piece of shit!', ""seyong: and you're an asshole who thinks they can whatever they want!"", 'WELL TOO BAD TH.",1
Correct but it does prove that you are an intolerant douche bag asshole.,1
.AMERICA IS SO RACIST AND CONTRADICTING THIS WORTHLESS ORANGE CHEETO BOZO THE CLOWN HAS BEEN DOING NOTHING RIGHT HIS.,1
"TheEllenShow .KamalaHarris Yeah, a worthless piece of shit.', 'You thought her joke about killing the President was f.",1
"How about it is because you are a shady,worthless piece of amphibian shit you fuckin hag!', 'How about the NATION does.",1
"You showed your true colors.', ""You are a freaking gold digger and you can't deny that."", 'Go fuck a spoon, you worthless.",1
"You are nothing but a fucking liar.', 'About everything.', 'And you know it.', 'You worthless piece of shit.",1
".jimmykimmel You are such a worthless piece of shit!', 'Go fuck yourself.",1
Legit you have no one backing you up because of how much of a cunt you are how would you li.,1
"IvankaToWorkDay Fuck you piece of shit's liberal."", 'All you do is insulting successful people, you are failu.",1
"really?!', 'Kid is obnoxious for applying to 20 schools?', 'You are a worthless piece of shit lady, fuck you..",1
".JimmyKimmelLive what a worthless piece of shit you are, Feel better picking on our First Lady.",1
Are you salivating ... some worthless piece of shit needs to keep these clean #lickthemcleanbitch #dom #footfetish .Bri.,1
".realDonaldTrump I call Bullshit #presidentshit4brains.', 'You are a worthless piece of shit, a con artist, the lowest.",1
".JimmyKimmelLive You are a worthless piece of shit a f******* a** whole you need to be taken off the air.', 'How dar.",1
"realDonaldTrump Trump, you really are a insecure worthless piece of shit.', 'When did Obama ever brag about his approval ratings?.",1
In other words you are a fucking worthless piece of shit .realDonaldTrump ... #DieAlready.,1
You are a piece of shit how about leave america you worthless human being wishing death on anyone makes you a coward...,1
.#KeevonnaCAnteWilson you worthless piece of shit...Karma is a bitch and hopefully you get what you deserve 10fold...,1
"well it beats being a piece of shit like you.', 'i.",1
"Bullshit, you worthless piece of shit.', 'Your whole agenda for Wisconsin has been about fucking over you.",1
"Once again you are showing the world how incompetent and ignorant you really are.', 'Thanks for destroying our country.",1
therealroseanne You're not a stupid billie... you are a piece of worthless shit.,1
"realDonaldTrump You did start a trade war and you are nothing but a worthless racist lying piece of shit.', 'You shou.",1
"what do you mean ""what"" are you an idiot.",1
What.. you are an idiot?.,1
" ?* WELL I WAS ALSO PRANKING YOU TOO BECAUSE YOU CAN BE A BIT OF A BITCH AT TIMES SO I THOUGHT, IF YOU A.",1
You Mr. de Niro are an idiot.,1
"You just showed what an idiot you are today, head back to the soccer stadiums you hooligan, you don?t deserve to be in mma!.",1
"jimmyfallon You are an idiot!', 'I don?t watch your sorry ass anymore!.",1
"realDonaldTrump Your such an idiot!', 'Maybe you want what is happening in London to be happening here.', 'You.",1
seanhannity YOU ARE AN IDIOT..,1
"You are such an idiot, look at Dave gettlemans draft histor.",1
glennbeck .DLoesch .BlueLivesMatter So that means D.,1
This is the point in the conversation when it becomes obvious that you are interacting with an idiot.,1
realDonaldTrump You are truly an idiot!.,1
You are an idiot..,1
"I?m a fan', 'Time to get off the Twitter sidelines.', 'realDonaldTrump is an incompet.",1
You ARE an idiot..,1
"If you?re not against Trump by now, you are an idiot, Senator!.",1
you are an idiot..,1
"realDonaldTrump Ted, are you THAT much of an idiot that you don?t realize that Obama isn?.",1
"you sir are an idiot.', 'Seem still hung up on Barack being President..",1
"If you think that illegals aren't a threat, you are an idiot."", 'One only needs to look at the European countries to know.",1
im sorry but you are an actual fricken idiot.,1
"You are an idiot.', 'Privilege of course.",1
".Oh bullshit .realDonaldTrump.', 'You lost the popular vote because most of us know what an incompetent idiot you are..",1
HEY OLD GOPER YOU ARE AN IDIOT I BET YOU DO NOT LIVE IN TEXAS DO YOU YOU LEFTYS ARE SO STUPID AND H.,1
realDonaldTrump You are an Ffn idiot.,1
"If you allow your GOD GIVEN RIGHT (not dependent on the Constitution) to be taken from you, then you are an idiot a.",1
"realDonaldTrump We cannot let you continue, you bloated boob, I mean, really Donny, you are a fool's buffoon."", 'Betw.",1
"realDonaldTrump Do you see any borders on the globe from space?', 'No idiot.', I don't exp",1
It happens when you are an idiot...,1
"Oh boy., Non arguments.', 'My favorite.', 'Do you want a real answer or do you w.",1
Robert nobody cares about your opinion either . You really should just keep your mouth shut and not sho.,1
"Nobody with half a brain cares about you opinion., You're a Deep State Swamp Creature who's true intent""]",1
"Ah reverting to name calling, typical., You can fuck right off, nobody cares about your opinion.",1
"Nobody takes you serious. 160 tweets?, Just a paid israe.",1
Not you too nobody cares about these whores.,1
"Again you were on a online season.', 'Nobody cares about your opinion..",1
Oh who cares.. nobody but you really cares anything about trump's personal life.. I sure dont..get over your loss..,1
NOBODY CARES ABOUT YOUR TALENT OR GENETICS SHOW US HOW BAD YOU WANT IT... #TUR #USA #Istanbul #Chicago #life.,1
".Nobody really cares about you !', 'Don?t let them lie to u.",1
"Dloesch Nobody cares abt gun mfr's profits., You people are irrationally obsessed w.",1
"De Niro ......................... nobody cares about a mega rich old mans opinion on politics, life h.",1
"Are you protected by a wall or people with guns?', 'Maybe not your such a #Hasbeen nobody cares about you.",1
"Nobody cares about you anymore.', 'You stopped being a fighter a while ago.', '#ConorMcGregor #boxing #clown #punk.",1
"Nobody gives a damn twit.', '#america cares about real news that affects them.', 'You are a talking he.",1
Folk will never understand how much a fucking hate this boy genuinely feel ma blood boiling every time a see his puss on ma t.,1
"6 fucking penalty miss in a fucking row out of 9 games you fucking cunt.', 'How that realistic and what fucking worst.",1
"SxdlyMxdi is a cunt ass mother fucking bitch.', 'happy?.",1
What a fucking cunt.,1
"Conor should be fucking deported at this rate... Grade A cunt...', ""This isn't a guy throwing a boomerang at a racist who in""]",1
hey you stupid cunt your a fucking dumb shit you know that oh yeah by the way your a pussy.,1
Another nasty piece of shit cunt who's getting off on getting her fucking asshole blown apart,1
Fucking cunt meet me in Asda.,1
Fucking lazy cunt.,1
"oi you fucking oddball.', 'Stop chatting shit.', 'Stupid cunt..",1
"Backing up his pal artem, showing that russian cunt who hes fucking with.",1
The man fucking killed a cunt of course he?s going to be arrested doesn?t mean he?s gonna charged Jesus Christ.,1
"can?t fucking believe some drivers, almost had a head on collision both doing 60 because some impatient cunt over t.",1
"Conor McGregor is no fucking gangster, his a fucking clown who?s becoming more famous for being a cunt than a fighter & Khab.",1
"You wanted the beast, you fucking cunt, well now you gonna fucking get him.",1
nigger gyal did u get my text.,1
"I never get fucked by a nigger, a muslim or a jew in al my entire life!, Fuck those assholes who tell....",1
Take your white women and go then nigger.,1
Hush little nigger don?t say a word.,1
you nigger.,1
Might go home today so be ready to suck dick in a call nigger man.,1
"You dumb nigger.', 'You had your chance to do something when Osama Obama was President.', 'Y.",1
What about beating up white people that say ?nigger? and posting it on social media.,1
"Hey Steve, Nigger is a word too., Should we continue to use that one you fucking douchebag..",1
What a fag.,1
MEAHT What a fag lol.,1
"Pull up to rape a fag in a BMW., What do you drive fag?.",1
"what should i call you?', 'A #pimp, #loser, #cuck, #sissyslut, #fag, cunt, #HomeWrecker, #pathetic hand fucker, #tinywinne.",1
"another insecure fag, what a suprsie.",1
"Look what you could be allowed to worship.', 'Prove to me you?re a good slave #findom #domme #findomme #femdom #femdomme.",1
".Arran, 15 mins after having a fag because he sat down for a meal: ?you know what?s gonna be nice?', 'A fag?.",1
what happened to that enravish kid he was a fag lol.,1
"And why do you care what I say???, Lol looks like you have a crush you creepy Fag.",1
Sneadi punches fameles shit nvm lol also was beating women what a idiot fag.,1
"""Seedy Sneedy"" punches POCs but also is going to hell what a fag.",1
Stages of realising and accepting that you are a WHITE INFERIOR FAG. Mistress invites some of Sir's mates over so yo,1
"Vin Diesel?s a closet FAG!!, I don?t know what the Rock is worried about??, He his made more money in one yea.",1
"Ah got ya And hm, what a fag Thanks!.",1
Wow what a fag.,1
"Why the fuck do you have that worthless conspiracy theory slut therealroseanne on your network?, You guys nee.",1
"There it is., The face of a true cock slut., No matter how degraded you feel, you love this., This is what you live for..",1
" I'll tie you up like the slut you are and stuff my big fat cock up your mouth, and throat fuck you like a wild animal",1
"Naw, you would just have a disgustingly fat ass and would be pimped out to every wannabe thug rapper unt.",1
"You grubby cunts!', 'There is a line and you crossed it during Steve Smiths in.",1
"IngrahamAngle you are a short, fat, slut..",1
"Your big #white Booty deserves a big #black Cock and you are getting it, #slut. Throw your fat arse back on #Daddy",1
"I bet your loving it knowing you are grossly fat, ugly you have the losest pussy ever, your body is cov.",1
"TomiLahren I will prove you are a retard., You give me your address and then threaten me and it's all in writing. Lol.",1
"You are a f?ing retard., He never said that., Get your.",1
You sound like a retard I wonder what you are doing on twitter.A,1
"IngrahamAngle FoxNews YOU ARE A FUCKING RETARD!!!', '.davidhogg111.",1
"Holy shit you are a fooking retard!, I guess that's what happens when you take too many shots to the noggin, eh?, Roid raging POS..",1
Conor you're a fucking retard what the fuck are you at like #UFC223,1
"Nor did I solicit yours., Are you a retard? I think perhaps you are..",1
realDonaldTrump  Did your big fat STUPID Ass say today the Military should help build your dumb as a b.,1
"If you are supporting a criminal just because he is an actor you like, then you are a retard., You're a wasting Earth's",1
"Are you a retard?, He is never going to fight mma again.",1
"Sure!, Jajajajaja ?????????? You're a fucking bastard!, Liar!, Retard!, But Muslims w.",1
"You are a fucking retard...dude gtfo the internet lol.', 'Loser.",1
"Dude I was trying to be nice, But you are a fucking retard.', 'Between the match wit.",1
"If you are a Left Wing retard this is your twisted logic., 78 year old pensioner attacked by two armed criminals hal.",1
The man who has a hundered hundereds...hmmm what a retard you are.,1
"Because of automation you retard, jobs are lost. If you have kids or grandkids, you shou.",1
You are a retard if you dont think so..,1
"Haha, you are a fkn window licking retard!",1
jimmykimmel Trump attacks are getting old Jimmy...you are a piece of shit isn't it your kid born defective or b,1
"Pakis are deprived of reasoning capabilities and therefore I don't judge them., I mean do you judge a retard for bei.",1
"Roger, I have a nagging question I?ve been dying to ask you: are you a fckn retard or just a plain scammer? Or both?",1
LoganPaul Such a retard you are.,1
Yeah true Jason you are a fat spengling dog noncing retard.,1
"So coming out of his own mouth isn?t good enough?, Are you a retard?, So if someone says the.",1
Wake up retard. You lost to my team in an online tourney remember? The one where you lost.,1
Weird argument. Are you trying to prove Salman khan would kill a rhino in Assam and an elephant in kere.,1
Yeah very cool... if you are a retard and need help from a computer doing groceries..,1
"why the hell are you doing another 11 hours for one little extra tweet he missed., Last one was 7 posts of.",1
 You are a retard.,1
" So they came to play football and got pelted with stones and bottles, aka deadly weapons like they're",1
"realDonaldTrump You are such a retard., I love the third grade comments..",1
"realDonaldTrump Sir, they're not honest at all you retard."", ""They made a story with Trump's parents who h""]",1
"As a man thinks in his heart, so he is., You are a retard if Buhari is your yardstick for good governance.",1
KamalaHarris I guess you are just a nasty libtard like the rest of snowflakes..,1
"This fucking guy is so UN-social, who the fuck runs this account?', 'Whoever you are....tell the soci.",1
"Wait a minute, are you saying The Magicians is a libtard myth?, Those dirty scoundrels, t.",1
"So I was wrong, I?ll admit just because you look like a female junkie doesn?t mean that you are., H.",1
"You are proving yourself to be a good little libtard', 'Make a claim and then.",1
seanhannity JohnKerry ????????~ you really are a special little libtard.,1
SteveScalise realDonaldTrump Another Leftist Libtard Hater assuming and using God with their hatef.,1
"jimmykimmel Figures an asshole like you would insult a woman like Mrs. Trump., Jerkoff that you are., Libtard..",1
seanhannity .realDonaldTrump Many people think you are a Libtard moron....,1
"OregonGovBrown realDonaldTrump You are an IDIOT., If he Federalizes them they don?t work for you.', 'BTW an uninsure.",1
But it?s cool I know your a retired nurse and a #libtard who retweets bots accounts.,1
foxandfriends Typical libtard what truths are you speaking abo.,1
"So disappointed you are a libtard!, You are a pussy!",1
"Fuck you lady!, It's libtard assholes like you that are ruining this country., Instead of helping to secure our board.",1
"seanhannity That all you got?', 'Kermit the Frog??', '?????????? ~ you are a special.",1
"No we are not, But you are a race baiting libtard jackwagon..",1
"you wont get anyone for this challenge., after snowflake, libtard, and a ton of graphics, they are done",1
"I will follow you if you are not a libtard,Muslim, or you ate involved with BLM i am a 3%er.",1
"michaelianblack Ur a child, an ostrich w/ your head in the sand pretending that you live in a world w/ cotton cand.",1
FoxNews. not to all the ppl I know that live there! they love it. and it's not libtard....I suspect you are a trump toesucker,1

